uid,count,oneMeans,bestMeans,diff,logCount
80773,38,0.5,0.5,0,3.66356164612965
80775,44,0.5,0.5,0,3.80666248977032
80777,94,0.833333333333333,0.666666666666667,-0.166666666666667,4.55387689160054
80779,41,0.333333333333333,0.333333333333333,0,3.73766961828337
80780,22,1,1,0,3.13549421592915
80782,28,1,1,0,3.36729582998647
80783,1793,0.581395348837209,0.589147286821705,0.00775193798449614,7.49220304261874
80785,96,0.636363636363636,0.636363636363636,0,4.57471097850338
80786,24,0,0,0,3.2188758248682
80789,34,1,1,0,3.55534806148941
80791,33,0,0,0,3.52636052461616
80793,7,0.5,0.5,0,2.07944154167984
80795,46,0.666666666666667,0.666666666666667,0,3.85014760171006
80797,71,0.857142857142857,0.857142857142857,0,4.27666611901606
80799,37,1,1,0,3.63758615972639
80801,70,1,1,0,4.26267987704132
80805,33,0.875,0.875,0,3.52636052461616
80809,29,0.666666666666667,0.666666666666667,0,3.40119738166216
80810,64,0.615384615384615,0.692307692307692,0.0769230769230769,4.17438726989564
80812,27,0.5,0.5,0,3.3322045101752
80814,47,0.5,0.5,0,3.87120101090789
80817,52,0.666666666666667,0.666666666666667,0,3.97029191355212
80818,20,1,1,0,3.04452243772342
80819,49,1,1,0,3.91202300542815
80823,62,0.666666666666667,0.666666666666667,0,4.14313472639153
80824,37,0.75,0.75,0,3.63758615972639
80825,87,0.833333333333333,0.833333333333333,0,4.47733681447821
80828,50,1,1,0,3.93182563272433
80831,42,1,0,-1,3.76120011569356
80833,39,0.5,0.5,0,3.68887945411394
80834,59,1,1,0,4.0943445622221
80839,78,0.666666666666667,0.777777777777778,0.111111111111111,4.36944785246702
80840,47,0.75,0.75,0,3.87120101090789
80843,59,1,1,0,4.0943445622221
80854,6,0.5,0.5,0,1.94591014905531
80857,70,1,0.75,-0.25,4.26267987704132
80861,37,0.8,0.8,0,3.63758615972639
80862,55,1,1,0,4.02535169073515
80864,50,0.8,0.8,0,3.93182563272433
80869,108,0.2,0.2,0,4.69134788222914
80876,36,0,0,0,3.61091791264422
80881,233,0.7,0.75,0.05,5.4553211153577
80882,42,1,1,0,3.76120011569356
80883,60,0.8,0.8,0,4.11087386417331
80885,114,0.583333333333333,0.583333333333333,0,4.74493212836325
80888,81,0.777777777777778,0.777777777777778,0,4.40671924726425
80890,34,0.714285714285714,0.714285714285714,0,3.55534806148941
80892,28,0,0,0,3.36729582998647
80894,153,0.833333333333333,0.875,0.0416666666666666,5.03695260241363
80897,5,1,1,0,1.79175946922805
80898,97,0.857142857142857,0.857142857142857,0,4.58496747867057
80900,19,1,1,0,2.99573227355399
80902,94,0.666666666666667,0.666666666666667,0,4.55387689160054
80903,43,0,0,0,3.78418963391826
80904,37,0.5,0.5,0,3.63758615972639
80917,43,1,1,0,3.78418963391826
80919,48,0.333333333333333,0.333333333333333,0,3.89182029811063
80921,55,1,1,0,4.02535169073515
80922,54,0.875,0.875,0,4.00733318523247
80923,10,1,1,0,2.39789527279837
80927,62,0.666666666666667,0.666666666666667,0,4.14313472639153
80928,553,0.698630136986301,0.73972602739726,0.0410958904109588,6.31716468674728
80938,64,1,1,0,4.17438726989564
80939,29,0,0.5,0.5,3.40119738166216
80944,44,0.777777777777778,0.777777777777778,0,3.80666248977032
80945,43,0.666666666666667,0.666666666666667,0,3.78418963391826
80947,74,0.75,0.75,0,4.31748811353631
80948,16,1,1,0,2.83321334405622
80949,10,0,0,0,2.39789527279837
80951,25,1,1,0,3.25809653802148
80956,40,1,1,0,3.71357206670431
80960,37,0.666666666666667,0.666666666666667,0,3.63758615972639
80965,31,1,1,0,3.46573590279973
80966,49,1,1,0,3.91202300542815
80967,44,0.75,0.75,0,3.80666248977032
80968,40,0.5,0.5,0,3.71357206670431
80982,73,1,1,0,4.30406509320417
80987,38,1,1,0,3.66356164612965
80988,38,1,1,0,3.66356164612965
80989,28,0.8,0.8,0,3.36729582998647
80990,55,0.666666666666667,0.666666666666667,0,4.02535169073515
80993,23,1,1,0,3.17805383034795
80994,144,0.875,0.875,0,4.97673374242057
81001,23,1,1,0,3.17805383034795
81003,35,1,1,0,3.58351893845611
81007,57,0.8,0.8,0,4.06044301054642
81010,74,1,1,0,4.31748811353631
81011,73,0.75,0.75,0,4.30406509320417
81014,40,1,1,0,3.71357206670431
81023,29,1,1,0,3.40119738166216
81024,29,0,0,0,3.40119738166216
81025,40,0.8,0.8,0,3.71357206670431
81031,90,0.75,0.875,0.125,4.51085950651685
81032,38,1,1,0,3.66356164612965
81034,50,1,1,0,3.93182563272433
81038,9,0,0,0,2.30258509299405
81042,32,1,1,0,3.49650756146648
81043,37,1,1,0,3.63758615972639
81044,34,0.8,0.8,0,3.55534806148941
81046,75,0.8,0.8,0,4.33073334028633
81047,260,0.857142857142857,0.857142857142857,0,5.56452040732269
81050,61,0.75,1,0.25,4.12713438504509
81051,22,1,1,0,3.13549421592915
81052,36,1,1,0,3.61091791264422
81055,289,0.666666666666667,0.696969696969697,0.0303030303030304,5.66988092298052
81056,22,1,1,0,3.13549421592915
81058,57,1,1,0,4.06044301054642
81060,64,0.75,0.75,0,4.17438726989564
81061,41,1,1,0,3.73766961828337
81062,42,1,1,0,3.76120011569356
81064,93,0.823529411764706,0.882352941176471,0.0588235294117647,4.54329478227
81069,55,0.888888888888889,0.888888888888889,0,4.02535169073515
81071,36,0.75,0.75,0,3.61091791264422
81072,34,0.5,0.5,0,3.55534806148941
81074,48,0.666666666666667,0.666666666666667,0,3.89182029811063
81075,236,0.76,0.76,0,5.46806014113513
81077,44,0.5,0.5,0,3.80666248977032
81079,26,0.5,0.5,0,3.29583686600433
81080,83,0.428571428571429,0.428571428571429,0,4.43081679884331
81081,73,0.833333333333333,0.833333333333333,0,4.30406509320417
81084,30,1,1,0,3.43398720448515
81085,30,0.769230769230769,0.769230769230769,0,3.43398720448515
81087,16,0,0,0,2.83321334405622
81088,58,0.833333333333333,0.833333333333333,0,4.07753744390572
81089,80,0.777777777777778,0.777777777777778,0,4.39444915467244
81090,39,0.888888888888889,1,0.111111111111111,3.68887945411394
81095,14,0.5,0.5,0,2.70805020110221
81099,40,0.5,0.5,0,3.71357206670431
81100,17,1,1,0,2.89037175789616
81102,35,1,1,0,3.58351893845611
81103,69,0.875,0.875,0,4.24849524204936
81107,9,1,1,0,2.30258509299405
81110,57,1,1,0,4.06044301054642
81112,15,0.5,0.5,0,2.77258872223978
81113,51,1,1,0,3.95124371858143
81116,33,0.8,0.8,0,3.52636052461616
81117,54,0.666666666666667,0.777777777777778,0.111111111111111,4.00733318523247
81121,56,1,1,0,4.04305126783455
81122,36,1,1,0,3.61091791264422
81126,29,0.75,0.75,0,3.40119738166216
81131,31,1,1,0,3.46573590279973
81138,55,0.8,0.8,0,4.02535169073515
81140,7,1,1,0,2.07944154167984
81141,14,1,1,0,2.70805020110221
81142,59,1,0.75,-0.25,4.0943445622221
81143,67,1,1,0,4.21950770517611
81145,69,0.666666666666667,0.666666666666667,0,4.24849524204936
81151,28,0,0,0,3.36729582998647
81152,39,0.666666666666667,0.666666666666667,0,3.68887945411394
81153,35,1,1,0,3.58351893845611
81154,26,0.666666666666667,0.666666666666667,0,3.29583686600433
81157,50,1,1,0,3.93182563272433
81159,264,0.647058823529412,0.588235294117647,-0.0588235294117647,5.57972982598622
81160,91,0.866666666666667,0.866666666666667,0,4.52178857704904
81165,59,0.8,0.8,0,4.0943445622221
81170,26,1,1,0,3.29583686600433
81171,38,0.5,0.5,0,3.66356164612965
81172,27,1,1,0,3.3322045101752
81173,62,0.75,1,0.25,4.14313472639153
81179,122,0.5,0,-0.5,4.81218435537242
81181,29,1,1,0,3.40119738166216
81182,46,0.857142857142857,0.857142857142857,0,3.85014760171006
81183,40,0.6,0.8,0.2,3.71357206670431
81185,41,0.7,0.7,0,3.73766961828337
81188,79,0.666666666666667,0.666666666666667,0,4.38202663467388
81190,32,0.8,0.8,0,3.49650756146648
81193,43,0.333333333333333,0.333333333333333,0,3.78418963391826
81196,93,0.857142857142857,0.857142857142857,0,4.54329478227
81198,41,0.75,0.75,0,3.73766961828337
81203,85,0.833333333333333,0.833333333333333,0,4.45434729625351
81205,51,0.8,0.8,0,3.95124371858143
81207,160,0.548387096774194,0.548387096774194,0,5.08140436498446
81208,11,0,0,0,2.484906649788
81209,87,0.8,1,0.2,4.47733681447821
81214,83,0.5,0.5,0,4.43081679884331
81222,11,0.5,0.5,0,2.484906649788
81225,51,0.666666666666667,0.666666666666667,0,3.95124371858143
81231,39,0.666666666666667,0.666666666666667,0,3.68887945411394
81232,59,0.5,0.5,0,4.0943445622221
81233,53,0.909090909090909,0.909090909090909,0,3.98898404656427
81234,19,0.5,0.5,0,2.99573227355399
81235,72,0.6,0.6,0,4.29045944114839
81239,75,1,0.75,-0.25,4.33073334028633
81240,11,1,1,0,2.484906649788
81247,269,0.9,0.9,0,5.59842195899838
81251,115,0.739130434782609,0.739130434782609,0,4.75359019110636
81252,49,1,1,0,3.91202300542815
81260,207,0.684210526315789,0.684210526315789,0,5.33753807970132
81264,35,1,1,0,3.58351893845611
81266,78,0.75,0.75,0,4.36944785246702
81268,40,0.571428571428571,0.571428571428571,0,3.71357206670431
81270,54,0.5,0.5,0,4.00733318523247
81271,112,0.909090909090909,0.909090909090909,0,4.72738781871234
81272,96,0.8125,0.875,0.0625,4.57471097850338
81273,88,0.8,0.8,0,4.48863636973214
81277,24,1,1,0,3.2188758248682
81281,35,0,0,0,3.58351893845611
81283,30,1,1,0,3.43398720448515
81284,17,1,1,0,2.89037175789616
81286,49,1,1,0,3.91202300542815
81287,16,0.5,0.5,0,2.83321334405622
81290,46,0.5,0.5,0,3.85014760171006
81291,28,0.5,0.5,0,3.36729582998647
81295,63,1,1,0,4.15888308335967
81296,118,1,1,0,4.77912349311153
81298,60,0.7,0.7,0,4.11087386417331
81301,28,1,1,0,3.36729582998647
81303,12,1,1,0,2.56494935746154
81305,36,1,1,0,3.61091791264422
81308,107,1,1,0,4.68213122712422
81309,43,0.428571428571429,0.285714285714286,-0.142857142857143,3.78418963391826
81310,78,0.666666666666667,0.666666666666667,0,4.36944785246702
81314,78,0.666666666666667,0.666666666666667,0,4.36944785246702
81316,58,1,1,0,4.07753744390572
81319,14,1,1,0,2.70805020110221
81321,115,0.894736842105263,0.947368421052632,0.0526315789473684,4.75359019110636
81323,81,0.833333333333333,0.833333333333333,0,4.40671924726425
81327,19,0.75,0.75,0,2.99573227355399
81328,46,1,1,0,3.85014760171006
81329,96,1,1,0,4.57471097850338
81330,18,1,1,0,2.94443897916644
81334,77,0.777777777777778,0.777777777777778,0,4.35670882668959
81336,19,1,1,0,2.99573227355399
81338,34,1,1,0,3.55534806148941
81340,45,1,1,0,3.8286413964891
81341,33,0.666666666666667,0.666666666666667,0,3.52636052461616
81342,84,0.666666666666667,1,0.333333333333333,4.44265125649032
81344,66,0.5,0.5,0,4.20469261939097
81352,62,1,1,0,4.14313472639153
81354,80,0.75,0.75,0,4.39444915467244
81357,18,1,1,0,2.94443897916644
81360,117,0.666666666666667,0.666666666666667,0,4.77068462446567
81363,17,1,1,0,2.89037175789616
81364,53,0.75,0.75,0,3.98898404656427
81365,62,1,0.666666666666667,-0.333333333333333,4.14313472639153
81366,125,0.882352941176471,0.941176470588235,0.0588235294117647,4.83628190695148
81367,63,0.8,0.8,0,4.15888308335967
81369,78,0.6,0.6,0,4.36944785246702
81371,85,0.8,0.8,0,4.45434729625351
81372,8,1,1,0,2.19722457733622
81373,80,1,1,0,4.39444915467244
81377,69,0.666666666666667,0.666666666666667,0,4.24849524204936
81378,36,0.666666666666667,0.666666666666667,0,3.61091791264422
81379,42,0.75,0.75,0,3.76120011569356
81380,62,0.5,0.5,0,4.14313472639153
81381,23,0.666666666666667,0.666666666666667,0,3.17805383034795
81382,166,0.578947368421053,0.578947368421053,0,5.11799381241676
81385,82,1,1,0,4.4188406077966
81386,51,0.428571428571429,0.571428571428571,0.142857142857143,3.95124371858143
81389,10,1,1,0,2.39789527279837
81393,23,0.333333333333333,0.666666666666667,0.333333333333333,3.17805383034795
81394,18,0.666666666666667,0.666666666666667,0,2.94443897916644
81395,51,0.666666666666667,0.666666666666667,0,3.95124371858143
81396,101,0.636363636363636,0.636363636363636,0,4.62497281328427
81398,198,0.636363636363636,0.727272727272727,0.0909090909090909,5.29330482472449
81399,82,0.8,0.8,0,4.4188406077966
81400,89,0.888888888888889,0.888888888888889,0,4.49980967033027
81403,150,0.705882352941177,0.705882352941177,0,5.01727983681492
81405,116,0.916666666666667,0.916666666666667,0,4.76217393479776
81409,124,1,1,0,4.8283137373023
81415,39,1,1,0,3.68887945411394
81416,185,0.857142857142857,0.857142857142857,0,5.2257466737132
81418,12,0,1,1,2.56494935746154
81427,26,1,1,0,3.29583686600433
81430,67,0,0,0,4.21950770517611
81431,44,0.666666666666667,0.666666666666667,0,3.80666248977032
81433,49,1,1,0,3.91202300542815
81438,16,1,1,0,2.83321334405622
81439,86,0.5,0.5,0,4.46590811865458
81440,21,0.5,0.5,0,3.09104245335832
81441,87,0.818181818181818,0.909090909090909,0.0909090909090908,4.47733681447821
81442,47,0.5,0.5,0,3.87120101090789
81443,25,1,1,0,3.25809653802148
81444,8,1,1,0,2.19722457733622
81446,10,0,0,0,2.39789527279837
81447,47,0.666666666666667,0.777777777777778,0.111111111111111,3.87120101090789
81450,56,1,1,0,4.04305126783455
81451,41,0,0,0,3.73766961828337
81453,89,0.833333333333333,0.833333333333333,0,4.49980967033027
81457,52,0.75,0.75,0,3.97029191355212
81460,8,1,1,0,2.19722457733622
81461,134,0.666666666666667,0.666666666666667,0,4.90527477843843
81462,14,0,0,0,2.70805020110221
81466,53,1,1,0,3.98898404656427
81470,92,0.8125,0.8125,0,4.53259949315326
81473,59,0.714285714285714,0.714285714285714,0,4.0943445622221
81474,68,1,1,0,4.23410650459726
81476,42,0.7,0.7,0,3.76120011569356
81477,34,1,1,0,3.55534806148941
81481,52,0.75,0.75,0,3.97029191355212
81483,63,1,1,0,4.15888308335967
81486,45,1,1,0,3.8286413964891
81487,38,1,1,0,3.66356164612965
81491,35,0.571428571428571,0.571428571428571,0,3.58351893845611
81492,55,0.5,0.5,0,4.02535169073515
81493,36,1,1,0,3.61091791264422
81494,74,0.666666666666667,0.666666666666667,0,4.31748811353631
81498,80,0.75,0.875,0.125,4.39444915467244
81500,12,1,1,0,2.56494935746154
81501,9,1,1,0,2.30258509299405
81502,10,0,0,0,2.39789527279837
81503,71,0.625,0.75,0.125,4.27666611901606
81504,53,0.6,0.6,0,3.98898404656427
81505,206,0.642857142857143,0.642857142857143,0,5.33271879326537
81506,56,0.8,0.8,0,4.04305126783455
81510,32,1,1,0,3.49650756146648
81512,60,0.666666666666667,0.666666666666667,0,4.11087386417331
81513,49,0.666666666666667,0.666666666666667,0,3.91202300542815
81515,14,1,1,0,2.70805020110221
81518,92,0.571428571428571,0.571428571428571,0,4.53259949315326
81520,54,0.5,0.5,0,4.00733318523247
81521,165,0.842105263157895,0.842105263157895,0,5.11198778835654
81522,127,0.642857142857143,0.642857142857143,0,4.85203026391962
81524,35,0,0,0,3.58351893845611
81526,69,0.875,0.875,0,4.24849524204936
81532,37,0.5,0.5,0,3.63758615972639
81533,204,0.774193548387097,0.741935483870968,-0.032258064516129,5.32300997913841
81535,29,0.666666666666667,1,0.333333333333333,3.40119738166216
81538,128,0.777777777777778,0.777777777777778,0,4.85981240436167
81541,13,1,1,0,2.63905732961526
81542,53,0.833333333333333,0.833333333333333,0,3.98898404656427
81545,28,1,1,0,3.36729582998647
81546,36,0,0,0,3.61091791264422
81548,23,0.333333333333333,0.333333333333333,0,3.17805383034795
81552,3107,0.505434782608696,0.532608695652174,0.0271739130434783,8.04173471148754
81555,71,0.8,0.8,0,4.27666611901606
81557,137,0.666666666666667,0.666666666666667,0,4.92725368515721
81559,17,0,0,0,2.89037175789616
81560,21,1,1,0,3.09104245335832
81562,33,0.75,0.75,0,3.52636052461616
81563,14,0,0,0,2.70805020110221
81565,32,0,0,0,3.49650756146648
81566,43,0.75,0.75,0,3.78418963391826
81567,13,1,1,0,2.63905732961526
81568,11,1,1,0,2.484906649788
81571,37,1,1,0,3.63758615972639
81573,56,0.75,0.75,0,4.04305126783455
81578,43,1,1,0,3.78418963391826
81583,45,1,1,0,3.8286413964891
81584,112,0.8,0.8,0,4.72738781871234
81585,68,1,1,0,4.23410650459726
81589,95,0.857142857142857,0.857142857142857,0,4.56434819146784
81590,188,0.5,0.55,0.05,5.24174701505964
81591,33,0.666666666666667,0.666666666666667,0,3.52636052461616
81597,83,0.777777777777778,0.777777777777778,0,4.43081679884331
81601,55,1,1,0,4.02535169073515
81603,34,1,1,0,3.55534806148941
81604,106,0.4,0.4,0,4.67282883446191
81605,23,0.5,0.75,0.25,3.17805383034795
81609,28,0,0,0,3.36729582998647
81610,153,0.846153846153846,0.846153846153846,0,5.03695260241363
81611,46,0.6,0.8,0.2,3.85014760171006
81612,92,0.8,0.8,0,4.53259949315326
81613,47,0.8,0.8,0,3.87120101090789
81614,114,1,0.888888888888889,-0.111111111111111,4.74493212836325
81615,9,1,1,0,2.30258509299405
81617,81,0.75,0.625,-0.125,4.40671924726425
81620,39,0.75,0.75,0,3.68887945411394
81621,55,1,1,0,4.02535169073515
81622,52,1,1,0,3.97029191355212
81625,185,0.375,0.375,0,5.2257466737132
81626,36,1,1,0,3.61091791264422
81631,72,0.666666666666667,0.666666666666667,0,4.29045944114839
81640,82,0.75,0.75,0,4.4188406077966
81644,10,1,1,0,2.39789527279837
81646,57,1,1,0,4.06044301054642
81647,37,1,1,0,3.63758615972639
81648,44,1,1,0,3.80666248977032
81649,69,0.8,0.8,0,4.24849524204936
81650,74,0.75,0.75,0,4.31748811353631
81654,43,1,1,0,3.78418963391826
81656,17,0,0,0,2.89037175789616
81659,47,0.75,0.75,0,3.87120101090789
81661,86,0.75,0.75,0,4.46590811865458
81664,13,1,1,0,2.63905732961526
81666,43,0.857142857142857,0.857142857142857,0,3.78418963391826
81667,43,0.666666666666667,0.666666666666667,0,3.78418963391826
81668,18,0.75,0.75,0,2.94443897916644
81674,133,0.333333333333333,0.666666666666667,0.333333333333333,4.89783979995091
81675,18,1,1,0,2.94443897916644
81676,37,1,1,0,3.63758615972639
81677,37,1,1,0,3.63758615972639
81678,49,1,1,0,3.91202300542815
81679,36,0,0,0,3.61091791264422
81681,43,0.75,0.75,0,3.78418963391826
81682,56,0.692307692307692,0.692307692307692,0,4.04305126783455
81684,77,0.888888888888889,0.777777777777778,-0.111111111111111,4.35670882668959
81686,45,0.833333333333333,0.833333333333333,0,3.8286413964891
81687,56,1,1,0,4.04305126783455
81688,133,0.833333333333333,0.833333333333333,0,4.89783979995091
81690,40,0.8,1,0.2,3.71357206670431
81691,92,0.6,0.8,0.2,4.53259949315326
81694,36,1,1,0,3.61091791264422
81696,73,0.818181818181818,0.818181818181818,0,4.30406509320417
81700,20,1,1,0,3.04452243772342
81701,46,1,1,0,3.85014760171006
81704,52,1,1,0,3.97029191355212
81706,56,0,0,0,4.04305126783455
81710,40,0.5,0.5,0,3.71357206670431
81715,55,0.5,0.5,0,4.02535169073515
81718,60,0.8,0.8,0,4.11087386417331
81720,79,0.722222222222222,0.722222222222222,0,4.38202663467388
81721,41,0,0,0,3.73766961828337
81722,87,0.866666666666667,0.866666666666667,0,4.47733681447821
81723,27,1,1,0,3.3322045101752
81726,20,0,0,0,3.04452243772342
81727,12,0,0,0,2.56494935746154
81731,39,1,1,0,3.68887945411394
81738,31,0.5,0.5,0,3.46573590279973
81740,92,0.75,0.75,0,4.53259949315326
81745,10,1,1,0,2.39789527279837
81747,69,0.909090909090909,0.909090909090909,0,4.24849524204936
81752,49,0,0,0,3.91202300542815
81753,40,0.666666666666667,0.666666666666667,0,3.71357206670431
81755,178,0.785714285714286,0.714285714285714,-0.0714285714285714,5.18738580584075
81756,32,0.666666666666667,0.666666666666667,0,3.49650756146648
81757,42,0.666666666666667,0.666666666666667,0,3.76120011569356
81760,73,0.666666666666667,0.666666666666667,0,4.30406509320417
81761,94,0.888888888888889,0.888888888888889,0,4.55387689160054
81762,32,1,1,0,3.49650756146648
81763,59,0.833333333333333,0.833333333333333,0,4.0943445622221
81764,45,0.777777777777778,0.777777777777778,0,3.8286413964891
81766,122,0.7,0.8,0.1,4.81218435537242
81769,99,0.5,0.5,0,4.60517018598809
81770,46,1,1,0,3.85014760171006
81772,60,0.833333333333333,0.833333333333333,0,4.11087386417331
81773,389,0.787878787878788,0.787878787878788,0,5.96614673912369
81774,42,0.7,0.7,0,3.76120011569356
81778,62,0.833333333333333,0.833333333333333,0,4.14313472639153
81779,54,1,1,0,4.00733318523247
81780,10,1,1,0,2.39789527279837
81782,89,0.8,0.8,0,4.49980967033027
81785,144,0.705882352941177,0.647058823529412,-0.0588235294117647,4.97673374242057
81786,157,0.875,0.875,0,5.06259503302697
81789,42,0.714285714285714,0.857142857142857,0.142857142857143,3.76120011569356
81791,117,0.733333333333333,0.8,0.0666666666666668,4.77068462446567
81792,56,1,1,0,4.04305126783455
81794,14,1,1,0,2.70805020110221
81795,13,1,1,0,2.63905732961526
81796,35,0.666666666666667,0.666666666666667,0,3.58351893845611
81797,42,0.714285714285714,0.714285714285714,0,3.76120011569356
81799,39,1,1,0,3.68887945411394
81802,50,0.666666666666667,0.666666666666667,0,3.93182563272433
81803,50,1,1,0,3.93182563272433
81805,54,0.833333333333333,0.833333333333333,0,4.00733318523247
81807,15,1,1,0,2.77258872223978
81809,80,0.8,0.8,0,4.39444915467244
81810,139,0.714285714285714,0.714285714285714,0,4.9416424226093
81816,27,1,1,0,3.3322045101752
